ecg_reposo,ecg_ejercicio
-0.42160510272830864,-0.10710261494391245
-0.4132179106178236,-0.1072762823798329
-0.403147791976516,-0.10169826065089899
-0.3897234280641126,-0.09437011731874072
-0.3693670683410733,-0.0904507342681584
-0.34289625374341093,-0.09103170822844944
-0.3129449896897136,-0.09523765828620742
-0.2808020119933316,-0.10115519931148743
-0.24885337068405505,-0.10548182656341658
-0.21729350310564466,-0.10843599589197014
-0.18579914329864666,-0.1113884175672401
-0.15776050907374192,-0.11399073504587584
-0.13614734282696317,-0.1166696084600035
-0.12169471671542284,-0.11875686355026087
-0.11423843545736542,-0.11911146326184072
-0.11024053661251165,-0.11914634505367404
-0.10515436441621963,-0.12026306511503551
-0.09828097859387241,-0.1224936345381156
-0.09029544772398596,-0.12567439169990074
-0.08303107709608108,-0.12812503901617597
-0.07945937474627406,-0.12769857823390382
-0.07889284914546106,-0.12444619096069237
-0.07904496494776829,-0.11920753088255764
-0.07802147871844209,-0.11330108177403565
-0.07329369340029764,-0.10866570454824018
-0.0651908169888324,-0.10547042006958832
-0.05596851593799076,-0.10298746090931206
-0.047690177808302175,-0.10056037360332883
-0.04303056206713606,-0.0971177862962832
-0.04273365042433628,-0.09289695155210918
-0.045853142348513294,-0.08895316877132334
-0.05110348025900152,-0.08611624451113545
-0.05650141897195621,-0.0854072408695083
-0.061557778913947266,-0.08678370495660052
-0.06658981386459498,-0.08934436269945371
-0.07137740784903944,-0.09211434856438752
-0.07602674601426007,-0.0938565229324975
-0.07966883560213685,-0.09416765504048254
-0.0810589865559782,-0.09331403047552692
-0.08019385190034331,-0.09170131136472412
-0.0771781912424504,-0.09008428193443552
-0.07225725051402551,-0.08867089129748007
-0.06627668974455782,-0.08749954040890823
-0.059920438105344816,-0.08712632400288214
-0.05394177815723523,-0.0878832388688847
-0.04940062327996143,-0.08989728079160549
-0.047135839430201346,-0.09291148006511239
-0.04761057005631782,-0.09541145678067338
-0.050991235814621116,-0.09584120733297084
-0.05703053355954153,-0.09411527482726278
-0.0647189290872475,-0.09109414828338304
-0.07199085876787625,-0.08908811271826256
-0.07662418259852626,-0.09078932911064329
-0.07741327235234793,-0.09634966081892665
-0.07414564605456339,-0.10446760991777074
-0.06827728484089803,-0.11265184469325179
-0.06195287230849585,-0.11756306960873525
-0.055592518455760485,-0.11841685031383666
-0.04922241604179923,-0.11566803956458101
-0.04300089682614313,-0.10985562389844916
-0.03662282269358596,-0.10249435077258999
-0.031089099837602236,-0.09378152895516095
-0.02762049067457641,-0.083722231340861
-0.02601769496187542,-0.07413700887707836
-0.026074055235190158,-0.0666330224371409
-0.02755173301750584,-0.06238048324617122
-0.029740019433529805,-0.06214837061014746
-0.032359472215632665,-0.0644599836573612
-0.03520329676826879,-0.06721669996849723
-0.03765993176951458,-0.06992192218695736
-0.039444486557301435,-0.07219374632743007
-0.04085792628363406,-0.07386260633578784
-0.04222552619013753,-0.07533355018593098
-0.043621303173461495,-0.07582795173634385
-0.04506692754227716,-0.07466931884756055
-0.046348448897487314,-0.0727452119107863
-0.04714295387019126,-0.0707964491877593
-0.047568840042903245,-0.06895093562704421
-0.047731463722416295,-0.06705322489323436
-0.04735866074018052,-0.06354279584843334
-0.04626690809241296,-0.05672878114071764
-0.04437979356792093,-0.04700529398170079
-0.041686013618217894,-0.03573836891971379
-0.03858451383674961,-0.025245912263173402
-0.03556362328486989,-0.018400041753724564
-0.0327378401133953,-0.015863869925896574
-0.030148762579487353,-0.017013513637277895
-0.027775501106607772,-0.020577575489342356
-0.025418362173077177,-0.024469946277396657
-0.023008893753958377,-0.02830160975601743
-0.02039376647676517,-0.03241074489133345
-0.017055963100272388,-0.03664365041045075
-0.012688071388212954,-0.041266289779025134
-0.0076572085587283895,-0.04555308806577784
-0.003021559573040537,-0.048435450992710544
-0.0009751536593307015,-0.050098155468354034
-0.0036786689086939976,-0.05076948693078224
-0.011241418219714864,-0.05069776409239677
-0.022145178577084337,-0.05054600056923301
-0.032808621487606646,-0.05053834005007708
-0.038972405513100404,-0.050823099543351714
-0.03954320824390631,-0.05193184826294148
-0.035283787389573995,-0.05413718443745632
-0.028508779619367503,-0.05729428287269026
-0.022725753171202956,-0.06117108730418319
-0.018256131416968958,-0.06544323122752306
-0.014207075491613002,-0.0695748997273647
-0.010301783356615572,-0.0729148209948498
-0.005498684465670881,-0.07478083902678996
-0.0007443317461254486,-0.07447993284916074
0.0021856039528103566,-0.07156286596572194
0.0032599100082282826,-0.06614682990866398
0.0023578167075164872,-0.058729123798811865
-0.0002011882945769045,-0.049989839909234876
-0.0031899741838803813,-0.041207669879410755
-0.005916298684377812,-0.03446256255854333
-0.007690191125101368,-0.03074705212500481
-0.007724239479030688,-0.027642203431496044
-0.005852671952729438,-0.02340781055128226
-0.0024764270799395795,-0.021674253748967347
0.00181814322600157,-0.024788470622670117
0.006741445669645573,-0.028562210404754762
0.012013939903107425,-0.02974994120183987
0.017236624001334938,-0.02957072310647401
0.02209285176688941,-0.028064153886809173
0.02596785436513241,-0.0235993431104329
0.02838270280045928,-0.01692027203855314
0.0296548719103931,-0.011595590421713394
0.03022770056954629,-0.010882650661393272
0.0302592417048818,-0.015604593836422466
0.02999578341854641,-0.02529748119904498
0.02953097177128694,-0.03744036908253037
0.02884705264872408,-0.04829338142815633
0.028320649929120634,-0.056770109081462995
0.028241350356534405,-0.06237818782365623
0.028411195937331664,-0.06384246671256154
0.028639116701636855,-0.06090509406080159
0.028864886544760875,-0.05273730323862197
0.02901087268561014,-0.03921448263344663
0.029240774156048976,-0.023711555787074796
0.02979822064982884,-0.010062993759356714
0.03062649253178906,-0.0003139338299199715
0.03170103179131534,0.004048591206099843
0.033203719657871736,0.0035877694456832206
0.035259281204891205,0.00015366917986737213
0.03798344592992992,-0.006335367562285679
0.04147262973365597,-0.015311478053753644
0.045590133316320766,-0.02390302899240231
0.05014807864928225,-0.029608673145328883
0.055119165976973805,-0.030479972052932968
0.06046050047281311,-0.02561961388732082
0.06610309357949058,-0.01780653882503156
0.07201000600865548,-0.010794581016387427
0.07803128488490456,-0.005594516263219617
0.08398881261875023,-0.0029480752864352606
0.08979652667208878,-0.003397646527927311
0.09535271159581234,-0.005631779236912898
0.1005372172391834,-0.00811765776552717
0.10525171391130887,-0.010663357620239344
0.10936366459253458,-0.016525471557232906
0.11275343865695452,-0.028338173273010615
0.11538740941950609,-0.04208178605565823
0.11728138206823326,-0.05378227546976892
0.11850791313061937,-0.06434876694734662
0.1191848746485265,-0.07333921394817597
0.11939416426493064,-0.0782220929587471
0.11920425933853523,-0.07838597952987911
0.11867805429043038,-0.07469645694272566
0.11787360676188205,-0.06791137374890693
0.11692222102924327,-0.05859970176513607
0.11598507110335278,-0.04780323873187307
0.1152089962677047,-0.03703413829177641
0.11474932784674402,-0.027760519490894527
0.11471464590326767,-0.02153909376411715
0.11517640473311679,-0.01942053122450205
0.11620771909093636,-0.020896371758545855
0.11781886178452088,-0.02492595696662942
0.1199237167809737,-0.031043200291480232
0.1223337137907869,-0.03841306170032584
0.12470360729761,-0.04584585545823705
0.12663788017993854,-0.05230421190433338
0.12785961390952774,-0.05635151708235154
0.128179471098123,-0.057008923614467036
0.12755085996070203,-0.0549671860316522
0.12607338544713095,-0.051304894647883015
0.12384279665550259,-0.046441413026071264
0.1211176977138008,-0.041050282215694664
0.11846766657258728,-0.03584193614225626
0.1164580587166654,-0.03130371453380185
0.11540161483717024,-0.028535159345543033
0.11532958636782381,-0.02828735842160881
0.11571652773116833,-0.029857623840720392
0.11585439851097146,-0.03233123341025108
0.11557750736139555,-0.035306971395181005
0.11488678150628405,-0.038239028190511955
0.11388828953203928,-0.04084609176368366
0.11284146022121327,-0.04308229371759549
0.11146448328807898,-0.04426376275179456
0.10932218411904901,-0.04396479951344505
0.10626864848732649,-0.04281654958087199
0.10212414549870126,-0.04154507454126161
0.09698043746728051,-0.04063786963155785
0.09121423064288685,-0.04068766221997828
0.08517431708448857,-0.041929479813965984
0.07925780887548212,-0.044302770895405526
0.07370818648661558,-0.047935767392814035
0.06851211803097951,-0.05241282805506274
0.06342834619847179,-0.05618505426687074
0.05809114688742232,-0.05769026435045031
0.05235551604422064,-0.056299146216188506
0.046120217970796344,-0.0520817552523501
0.03919642677259118,-0.0464297091746421
0.03147164550752586,-0.04120549337375245
0.02273357007879516,-0.036631722421419474
0.012846143330525549,-0.032392679240264496
0.002082472527560958,-0.028043762483844128
-0.009154658506618103,-0.022788433611784724
-0.020483180704716168,-0.017387645388161264
-0.031352306388650095,-0.013340336107029093
-0.04112912950273457,-0.011804347795946316
-0.04926662248247873,-0.013986817667441885
-0.055367234276345136,-0.019674072674553105
-0.059401953291193105,-0.027274523111407923
-0.06201329390492366,-0.034409159344025414
-0.06412959339621228,-0.0383773817183427
-0.06642343343645453,-0.03825870923712531
-0.06964735656064555,-0.03464317236326176
-0.07463970942151565,-0.02948716160788128
-0.08186131978339396,-0.02514533983332164
-0.09134571526741961,-0.020899733298407965
-0.10219964491734472,-0.014124456510467885
-0.1118024839880377,-0.0009249221501899103
-0.11747512668547394,0.02219429012645307
-0.11868181618016649,0.05237512386227748
-0.11653125245002552,0.0848223250487061
-0.11455718021253052,0.11775287014559523
-0.11702634405579183,0.1488034045835455
-0.12447901770499029,0.17738711639219573
-0.13551346393019603,0.2051000177523139
-0.14729380331656708,0.2317729920496736
-0.15586277521220815,0.2569404335675968
-0.16113626942990852,0.27923488876876884
-0.1648583814951951,0.29737701029045654
-0.16860737898245606,0.31449005833368215
-0.17491765376011206,0.3334483971676715
-0.18359912185333827,0.35240239484556096
-0.19295217750660845,0.37023790166368437
-0.2022557687203075,0.3887643676923977
-0.21016934585999275,0.407896443029416
-0.21647257310194518,0.4244870630617462
-0.22181370067853196,0.4347351639360086
-0.22572119663859525,0.4338417481170862
-0.22791891812581871,0.4165525022034171
-0.22814706233719426,0.3801634883626921
-0.22590103964362215,0.32519599315393766
-0.2216224498255229,0.25673468718608206
-0.21613141414835596,0.18168369637755732
-0.21025240585874055,0.10279861209990658
-0.20538211489309383,0.021603072100828784
-0.20327956191525698,-0.06083356125883393
-0.20529174028534325,-0.14468491457873667
-0.21157494947193756,-0.2260619807663116
-0.22069635494957499,-0.30027042088512323
-0.22886356046401388,-0.3658700479798678
-0.23189819016687155,-0.4212182816497559
-0.2286407550553422,-0.46560678987301346
-0.2200121711053078,-0.499728313970599
-0.20951896821057028,-0.5227974206647596
-0.20189395068272326,-0.5343978898966937
-0.19783277732790172,-0.535842201658426
-0.19638428687815754,-0.5284249104823587
-0.19635899204903345,-0.5135939957938706
-0.19530423694539062,-0.4931569931722767
-0.19361528519276341,-0.4682344286593172
-0.19255342161406383,-0.43933169809486605
-0.1912017446298002,-0.40637026441265683
-0.18920791065041476,-0.3691305626891663
-0.18608454702629362,-0.32859404852610163
-0.18121341271083716,-0.28683658008204965
-0.1764466635983246,-0.24731722502637585
-0.17387455258730147,-0.21350798631737283
-0.1736979832003213,-0.185737906803514
-0.17565401375949172,-0.16220901668449983
-0.17826584011545865,-0.13911750257247396
-0.17937682293277848,-0.11189820691521081
-0.1789023391424123,-0.08015118743875821
-0.1774099091954436,-0.046240400176553065
-0.1753226126453563,-0.014638033624085877
-0.1735998221485723,0.008881939363081997
-0.17193570270951442,0.023303933904195242
-0.16943372054315822,0.0302179750550457
-0.1658732326078442,0.03200389610136842
-0.160917631754444,0.03263371619206943
-0.15489204980794616,0.03246486975263707
-0.1488228583901021,0.030499868062516724
-0.14362833465159414,0.027709537865083986
-0.14024905792932765,0.02433991114391339
-0.13898570771961408,0.02189433120053334
-0.13933173687737738,0.022539714087979053
-0.14013877436909183,0.025821361173471523
-0.14005646484634138,0.03094617067641147
-0.13883583473962868,0.03754804794947912
-0.13698033300561116,0.04437208375869541
-0.1355960662434354,0.05039231448888606
-0.1360882381112644,0.05491984920800215
-0.1383584608891554,0.05708394388622687
-0.14152398550555711,0.05695333616159357
-0.14452274917240024,0.056342071814429524
-0.14588819395405508,0.05718119486301894
-0.14535327269215384,0.0597984252005354
-0.14329910304935728,0.06360050439790425
-0.1398768752807255,0.06658545958343688
-0.13562629268743845,0.06624747572704695
-0.13062761438961326,0.06266857945792861
-0.1247775448434279,0.057023245875895336
-0.11870688557780416,0.05073014938985042
-0.11302289397699121,0.04595959132601967
-0.10824002236620939,0.043096404682480015
-0.10486976655137834,0.041683902678084604
-0.10274544501897896,0.04191235517471029
-0.10145723603525736,0.04341998017711777
-0.10091129691811807,0.04629102163666658
-0.10082190052204536,0.050743796706430006
-0.10069873485933009,0.055655117628489195
-0.10012723479011922,0.059852394605828155
-0.09858686217436123,0.06270924854742244
-0.09573613919656854,0.06378973540024988
-0.09186732979769802,0.06376691610558574
-0.08742728728748328,0.06373003846851967
-0.08257041931536932,0.06378298166340414
-0.07753479659521223,0.06398647710606539
-0.0726031774901221,0.06456228834204224
-0.06796956552051193,0.06545600091585684
-0.06406324903051483,0.06715992285238094
-0.061200841735887614,0.070147869157222
-0.05915053674661872,0.0739971648610986
-0.057606391261842485,0.07822267012843431
-0.056463194701590134,0.08254000023072329
-0.055562962094277434,0.08650684011989805
-0.05485320453652909,0.08991679925023634
-0.05435615298265093,0.09280230310954747
-0.05381358530767047,0.0951503611251695
-0.053014814903729196,0.09742423403833105
-0.05207298424222001,0.10097890357300697
-0.05108470816456878,0.10695441106107641
-0.05005264157236878,0.11508695558532567
-0.04898020874602674,0.12385674182881101
-0.04768558334306805,0.12984933970447118
-0.04594067707491115,0.12942172313042968
-0.04376084914197381,0.12214496545914544
-0.041183501231480346,0.10979298839572676
-0.03817596191093478,0.0965418734183585
-0.034802206029514955,0.08773361998366913
-0.031148265859627718,0.08476519326651738
-0.027372981030437716,0.08703991733413209
-0.023879692999609715,0.09306990123725248
-0.021100053246451613,0.09994080195287611
-0.019272711842830668,0.10783194407439493
-0.01853553603695595,0.11785963367797139
-0.018838223262650906,0.1292679558160041
-0.019961845603295388,0.14191688366128666
-0.02175726433591232,0.15479126761889778
-0.023946010788561376,0.16655463676670568
-0.02596546431033525,0.17850466493887387
-0.027253340049314942,0.19194399510552432
-0.027372977897624978,0.2063749987550306
-0.02606403682909116,0.2208248161116138
-0.02351848562123654,0.23265129806134377
-0.020155990045774716,0.23882374702166922
-0.016225346494101726,0.23938220465672508
-0.012141832240262718,0.23591432087261185
-0.00860128687921721,0.23122489347009914
-0.006248408923305598,0.22908366568464644
-0.005668801080903989,0.2305182419896368
-0.007180201805503721,0.2350338492867912
-0.010374012259247407,0.2416757886065618
-0.014529164537827422,0.24847016325220575
-0.01912615914976501,0.2553687678522858
-0.02338858061123979,0.26294060877517805
-0.026216445595110025,0.2704379986836444
-0.026732616868453025,0.27751357207013627
-0.024452470135399997,0.2833567476510673
-0.01968265580878552,0.2871127983270931
-0.014293405820459794,0.28997928657748867
-0.010419504414777197,0.29334825001723713
-0.00862128018676545,0.29738710189543455
-0.008578533629281883,0.3020998531182111
-0.008751735292214693,0.30659366588627046
-0.0070707215268928135,0.31030235776158355
-0.0037439767176025616,0.31606261324419377
7.985641941608317e-05,0.3254977341926081
0.003138179909656647,0.3339262605726607
0.0037385833439924094,0.3373107000676907
0.0022655160476471167,0.33734767507235475
0.0003717898883047138,0.3352716929515697
-0.00026306339914736773,0.3303729695554481
0.0022997919065961708,0.32351951654138683
0.007983441961375628,0.31538667067752557
0.014963095779369101,0.3056197429602406
0.020427961686242394,0.29406790228462565
0.021172725291469956,0.28067900834516374
0.016730230730795916,0.2662237982651505
0.00870416370974994,0.25185061332123726
0.00023172155805933705,0.2381814030830031
-0.004737707289140185,0.22583210596739908
-0.005670729965831964,0.2150185524597873
-0.003994132309906192,0.20530116295625886
-0.001894673692998861,0.19595601264293774
-0.002496826992144666,0.1879138028218457
-0.005657511901701229,0.18686198461349976
-0.009532922871907738,0.1955847132477224
-0.012641384647283377,0.20404480460411034
-0.01275157423037803,0.2032433443595652
-0.009845233735409046,0.1980518169276923
-0.005268191489355677,0.19200678303050003
0.0004400513825979912,0.1808725098412479
0.006143570997234334,0.16426442995730556
0.011396628210478429,0.14505322832127057
0.01627505640513179,0.12449079315089635
0.01967317372266425,0.10475386591203205
0.020695555995737212,0.08902580492525901
0.019042241381089117,0.07971464405701947
0.014792770636803865,0.07776691432894263
0.009611018226556224,0.08095018261952265
0.005604031914071081,0.08590952962957128
0.003613019182718742,0.09143324795765251
0.0040612971421952635,0.0961664480333579
0.006666929172940507,0.09822138563788393
0.010449305682483537,0.09640180493245955
0.015365087914415588,0.08831076204445285
0.021137865797531376,0.07212809201538542
0.026213087661897654,0.04929219549642814
0.029313284587723407,0.022133027300391225
0.02980672085658468,-0.007175265091758237
0.02787470668310144,-0.03510617110100631
0.025942679505587544,-0.05750416726187302
0.02678520982927771,-0.07094190994341906
0.030677528913028933,-0.07333742014329611
0.0367004106836825,-0.06570028844975341
0.04245916800419676,-0.0545700345609178
0.04479116508868155,-0.047697283462096104
0.043612574788404024,-0.04788072169805359
0.04022338427609474,-0.05542685297996281
0.036144313132466535,-0.06723169771997196
0.0337338270837691,-0.07791038673868833
0.03308231845147372,-0.0877023844619105
0.033111949494895085,-0.09771563229654467
0.033367291940389475,-0.10605941797724304
0.03285207728942635,-0.11229123198745466
0.03168766044501049,-0.11496346160558613
0.03071993067899643,-0.11312856668068111
0.02988370392193212,-0.11174137587296545
0.02927910041973279,-0.11598843264241669
0.028798248936962242,-0.1264006983774201
0.02798244824657653,-0.1416895343448637
0.027063764404622263,-0.15652114599843636
0.026328977563333446,-0.16396970314661444
0.025782789007251925,-0.16366861409445105
0.02554561503694507,-0.1578899537027777
0.025506022888038386,-0.14987057320465047
0.025433447397652992,-0.14470520246677632
0.025379252884687994,-0.1423779288588796
0.025387733975552135,-0.14041929349217872
0.025418328332604746,-0.13747051088220213
0.025509936075310033,-0.13110384016657498
0.02564976081644341,-0.1220203093417123
0.025830263798025627,-0.11302084282858693
0.02620240399199635,-0.1056215214615823
0.026920052778093128,-0.10185243584879079
0.028040522607285883,-0.10218926234463542
0.029594270113635027,-0.1055030765262723
0.0315229724299959,-0.11116817726695631
0.03370389526960221,-0.11808430887845245
0.03608235215454764,-0.12569142157289545
0.03857392847836868,-0.13400925278262113
0.04100230833271376,-0.14237562659870281
0.043199749751459064,-0.14984428495301533
0.045006463076228055,-0.15440738232075216
0.04629540196426467,-0.1530001763112398
0.04707620528460311,-0.14223524723813183
0.0474080534451183,-0.12123209705826257
0.0472891425420964,-0.09655252961936647
0.04675329581905277,-0.07689499646014586
0.045882481930928025,-0.06674642138502432
0.04475646117051306,-0.06759622965989937
0.04350624129113284,-0.07248052374398033
0.04225329144338521,-0.07298706371952442
0.04101131866578992,-0.07419571593883745
0.039801103152634916,-0.08060729697790894
0.03874654245366576,-0.08593150816016787
0.038007913800912285,-0.08761330076130858
0.03781181709669258,-0.08893310094077483
0.03839650697185518,-0.0914947222921571
0.03983247367543152,-0.09735495253932473
0.04209260241499057,-0.10758796612222457
0.04508233397517368,-0.11552897910982525
0.04859679454025043,-0.11448700722944267
0.052437678177741615,-0.10718973606002309
0.05634766013061878,-0.0973902307871678
0.05991600134506371,-0.08685589927509571
0.06256960761101303,-0.07967978685336431
0.06342829652148613,-0.07732240920335545
0.061923834156118115,-0.07842197781477306
0.05870386546213996,-0.08154826906046068
0.054514941131852096,-0.08442014114354261
0.04907545531784562,-0.08686564596244903
0.042463660249343844,-0.08984361044893965
0.03575632485362437,-0.09321255609443715
0.02982570089547094,-0.09725143044604471
0.025150268459581036,-0.10120510256058066
0.022169663363946268,-0.10382544979999807
0.020823747055276537,-0.10564019463561646
0.020706902667545865,-0.10721218267757852
0.021630578767556117,-0.10857841471965543
0.02323289420908662,-0.11002034661490248
0.024843741058485812,-0.11103077258277934
0.02582888277627381,-0.11083347278082493
0.0255169610514622,-0.10954793809412187
0.023481512029086327,-0.10725826983987381
0.0200852626502105,-0.10374498658679202
0.01594813637195379,-0.09904944963097416
0.011364867461685626,-0.0931239900327875
0.006808217040054124,-0.08600334718053596
0.002948053577782994,-0.07834066921549421
0.00033696824296579954,-0.07089873678190292
-0.00036231345888399337,-0.06416090581307819
0.0012049532444352237,-0.05864954544823731
0.004446920549427389,-0.05480177691702892
0.00848471406836478,-0.052783861320590104
0.012746957715118136,-0.05263875538142435
0.016460388767528283,-0.05395081050288763
0.01872924617230046,-0.05544146908123974
0.018950000908608277,-0.05615373410256166
0.01671342002366056,-0.0568937749728516
0.0123758460525239,-0.058504326123577
0.007883926303189554,-0.06031782791265195
0.0053443101152596826,-0.06218234549018745
0.005281206683308013,-0.06522269884455564
0.00722515391708219,-0.06955622149729314
0.009177525809184605,-0.0731650393192924
0.00860061235355726,-0.07432112439161961
0.005526555597110235,-0.07344450583490336
0.0011377592877421334,-0.07125511684520668
-0.0028968392645318435,-0.06842612667262404
-0.004251212683654919,-0.06634482669015375
-0.0029299008606203905,-0.06570766735596124
-0.00014850879001408363,-0.06684712024520668
0.0030764226073681676,-0.07055560810951197
0.005158010567174596,-0.07711446954715903
0.005986912099849582,-0.0862186427683963
0.006414451040773325,-0.09666077259464773
0.006861344126379746,-0.10518888150645035
0.008092238704382217,-0.10840858051085774
0.010094197935460781,-0.10526112995430405
0.012283630921049353,-0.0964135019880724
0.01462144806045735,-0.08520136904022055
0.016934542838829215,-0.0759904176101583
0.019277267474837892,-0.06958740971632606
0.021960594461530182,-0.06528702460933593
0.024789931028600644,-0.061599131208023745
0.027537838944645156,-0.05592787298885408
0.030092480941148716,-0.04886210977915529
0.03221743364654518,-0.04211629896973471
0.03386472457897463,-0.03605765723979252
0.035109765273427726,-0.031757299011238624
0.035984479018823186,-0.029226516027835485
0.03671112076380694,-0.02787263480359379
0.03777628871201774,-0.028945134521757815
0.03959381024096782,-0.03343242689887001
0.04218796232595476,-0.041139163544712434
0.045192759190737404,-0.05143829483831128
0.047639436567087134,-0.061997889894326016
0.04842769718655855,-0.06995610612810951
0.047285555747589636,-0.0742827850662853
0.044433551317717236,-0.07468171302410168
0.04059749492424716,-0.07166759246212873
0.03684158687498468,-0.06663860535508315
0.033368936666079055,-0.05973407285533856
0.030081308230627057,-0.05106076544289231
0.027030215492750313,-0.04186885454255195
0.02407098352843878,-0.03320950629833833
0.02165513409919808,-0.026355060146927446
0.02048473377977759,-0.022438993890534633
0.020815983554712203,-0.020917726813960837
0.022830689749396577,-0.02083730164212315
0.026273458138790083,-0.02199544060688924
0.030306758550859455,-0.023870775222339862
0.033806310252849504,-0.025792544662888373
0.03609425295300735,-0.02732135283689321
0.03832568974488189,-0.02753599218396293
0.04143056647919746,-0.025855164875785867
0.04349766813633781,-0.023054130074041366
0.04322876522856331,-0.020126164201584744
0.04246221872486761,-0.01751818461368828
0.042422058345728646,-0.015796551757728473
0.04212144723168634,-0.015345293363311167
0.041299252668874555,-0.016305908920723353
0.04096668624104431,-0.01936798521632925
0.04147657750507966,-0.024957115015077077
0.04240062321097318,-0.032439008755476804
0.04356340364565421,-0.04095924249390291
0.04509126428925218,-0.04969478636582846
0.04702287909550046,-0.0574641230892955
0.04951559329061128,-0.06307325373269759
0.05272730088265343,-0.06555532491200841
0.056280476828331524,-0.06417059436636258
0.0594998105685916,-0.059037686081236954
0.061552251864134974,-0.051842917069245084
0.06160133554191204,-0.04471955115455348
0.05953354910257215,-0.038840515314325606
0.055924975711363144,-0.03508364153445763
0.05207746207639997,-0.03379523255776739
0.049514792786899686,-0.03557295473657201
0.048613070585268224,-0.043852147839515035
0.048964058440614036,-0.0594452749964685
0.04940224405388986,-0.07379216929247166
0.04835608552528843,-0.07891955378230794
0.04571356175650687,-0.07662689175357829
0.04201837786705788,-0.06972854069939545
0.03786748242955263,-0.059963897575665996
0.03426407633865287,-0.052105512671952556
0.031128811503447734,-0.04845914252030125
0.02792043051719203,-0.04861996727890923
0.024661885618941927,-0.05150439164047523
0.021203656782969472,-0.05501792723835443
0.01782084266819437,-0.059904485498070155
0.01516877619979388,-0.06700035437979104
0.013477078757274817,-0.0735250123591384
0.012933622254536795,-0.07717920543555022
0.013536687306800344,-0.0769016177172229
0.014842402619566007,-0.07232163063314717
0.016200644713856075,-0.06688479561184761
0.016887039073599862,-0.06485441122893346
0.016466829170361637,-0.06663570716717424
0.01480123515201819,-0.07145050622464523
0.012045801213669627,-0.07721077372343915
0.008638300671246189,-0.08061739377306225
0.004877755222606885,-0.08196009614739566
0.001286872434070642,-0.08279454366789464
-0.0010126831141836431,-0.08379834196966991
-0.0011305286928170284,-0.08628509853135176
0.0009701152292004884,-0.08936860683976526
0.004346839292902839,-0.09064367653234379
0.0063113333913830515,-0.08836597162833121
0.004846888540204591,-0.08091420454013709
0.0024654422534525293,-0.06901163760673444
0.001595744593404826,-0.056022348923872846
5.177750089160316e-05,-0.04727712071851389
-0.0030359400717319294,-0.04688898836065093
-0.0044118291886815495,-0.051081680363465935
-0.0027545307605135795,-0.054880555435358594
-0.0011046416976346833,-0.059700484778727775
-0.0016314823031912356,-0.06469496307533122
-0.003018804577913954,-0.06398192319548238
-0.00430266214431521,-0.05611485529955713
-0.005559558420199666,-0.04810821545499936
-0.006007508079105646,-0.04623038116089818
-0.005487562070366189,-0.04885494063081976
-0.004533045068277655,-0.05392563489611185
-0.003206314173042605,-0.06087641064453095
-0.001720134012690615,-0.0669630925314538
-0.0002470915538033823,-0.07193925714248882
0.0011512573834928756,-0.07697429418457792
0.001902867299380118,-0.08093980653048054
0.0014805867706590618,-0.083321342758899
-0.00017430883888533896,-0.08400407492909273
-0.002807408369052462,-0.0831187416789055
-0.005445630840969733,-0.08373386321542245
-0.006937299711442331,-0.08589354180246819
-0.007019200493209792,-0.07895483691122271
-0.005912498991372356,-0.05782248054598195
-0.0044029474184433546,-0.041020249258937005
-0.003618822548095786,-0.043566854709286625
-0.003691561388774035,-0.05303303840303351
-0.0043788032698681015,-0.05738293063874558
-0.005511523341227663,-0.056093692244364876
-0.00653350756990746,-0.04512920342043222
-0.007260100146602832,-0.027481477462700615
-0.007438129511010736,-0.012568071456923033
-0.005894229817680527,-0.0018283917999644388
-0.0016612598491190095,0.0061431649907704045
0.005328764845376206,0.01791070348457514
0.014368852484118108,0.040560404979483905
0.0231520536884679,0.06457112390608225
0.02900309528848647,0.08229931867458783
0.03115986909499461,0.10622187799870329
0.029888729490259325,0.1437535286476157
0.0266246703764475,0.1841486663047392
0.023579662187935925,0.22069886866951544
0.020945229091774892,0.2576244523948384
0.018246745199633405,0.29504553400270817
0.015392940137610068,0.3279279455010942
0.011841303914504947,0.3544634758664204
0.008390368926074154,0.37500055850747444
0.006410619549890904,0.39063165391572335
0.006248620207972688,0.4065357469981319
0.008420781183435823,0.4284438966542011
0.013301547972550027,0.4568063912377643
0.02084980087640218,0.4885243757154353
0.031542123470837034,0.5156291929471986
0.045854978343773715,0.5267153159122401
0.06392542283453345,0.5142108988799065
0.08599408226327797,0.47639901390408423
0.1122421606741526,0.42336519008066903
0.1425707379188775,0.36754301146303564
0.1765649246440072,0.30559087656345935
0.21336792137097255,0.23261791373133664
0.2515186063921354,0.15010658072873434
0.2893289920960536,0.056426979659012805
0.3254773970241185,-0.045182385902301926
0.3588235235231995,-0.1474450580120178
0.3884868796386275,-0.24751232419592473
0.4140496467398131,-0.341824396992942
0.43524027259183046,-0.42642208706375395
0.45245979196537334,-0.4991848075379471
0.46740430394593446,-0.5565415042677745
0.481766759887782,-0.5954317932367247
0.49589904012591934,-0.6152346368590396
0.5089016876199043,-0.6169077107977953
0.5177009835034624,-0.604524051698827
0.5182044555669006,-0.5836610524588441
0.5080964092054319,-0.5579979367245744
0.485840574372202,-0.5304472586812369
0.4509187366392874,-0.502556036377292
0.40485697033555207,-0.47430353134268294
0.349946393658226,-0.44692622114287833
